process,method,year,value,RCP
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2028,3.9990667294906846e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2029,3.9115665817133206e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2030,3.8240664339359565e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2031,3.7987021266656534e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2032,3.77333781939535e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2033,3.7479735121250465e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2034,3.722609204854743e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2035,3.69724489758444e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2036,3.682552549178838e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2037,3.667860200773237e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2038,3.653167852367635e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2039,3.638475503962034e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2040,3.623783155556432e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2041,3.6149271276821335e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2042,3.606071099807835e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2043,3.5972150719335355e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2044,3.588359044059237e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2045,3.579503016184938e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2046,3.579998536319093e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2047,3.580494056453248e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2048,3.5809895765874035e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2049,3.5814850967215584e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2050,3.581980616855713e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2051,3.5788435388107786e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2052,3.5757064607658446e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2053,3.57256938272091e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2054,3.5694323046759754e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2055,3.5662952266310414e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2056,3.563158148586107e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2057,3.560021070541172e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2058,3.5568839924962375e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2059,3.5537469144513035e-05,RCP45
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2060,3.550609836406369e-05,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2025,0.0003305208950327,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2026,0.00032547877499180004,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2027,0.0003204366549509,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2028,0.00031539453491,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2029,0.00031035241486909997,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2030,0.0003053102948282,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2031,0.00030348183024939997,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2032,0.0003016533656706,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2033,0.0002998249010918,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2034,0.00029799643651300003,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2035,0.0002961679719342,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2036,0.00029521654039494,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2037,0.00029426510885568,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2038,0.00029331367731642003,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2039,0.00029236224577716,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2040,0.0002914108142379,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2041,0.00029058176051178,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2042,0.00028975270678566,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2043,0.00028892365305954,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2044,0.00028809459933342,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2045,0.0002872655456073,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2046,0.0002861438530591,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2047,0.0002850221605109,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2048,0.0002839004679627,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2049,0.0002827787754145,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2050,0.0002816570828663,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2051,0.00028138740200961003,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2052,0.00028111772115292004,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2053,0.00028084804029623,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2054,0.00028057835943954,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2055,0.00028030867858285,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2056,0.00028003899772616,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2057,0.00027976931686947003,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2058,0.00027949963601278,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2059,0.00027922995515609,RCP45
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, comparative toxic unit for human (CTUh)",2060,0.0002789602742994,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2025,0.0165455705703364,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2026,0.01649369641759898,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2027,0.016441822264861558,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2028,0.01638994811212414,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2029,0.01633807395938672,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2030,0.0162861998066493,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2031,0.01627444899521424,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2032,0.016262698183779182,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2033,0.01625094737234412,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2034,0.01623919656090906,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2035,0.016227445749474,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2036,0.0162219721666315,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2037,0.016216498583789,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2038,0.0162110250009465,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2039,0.016205551418103998,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2040,0.0162000778352615,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2041,0.01619313080268868,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2042,0.01618618377011586,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2043,0.01617923673754304,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2044,0.01617228970497022,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2045,0.0161653426723974,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2046,0.016158528466969142,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2047,0.01615171426154088,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2048,0.01614490005611262,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2049,0.01613808585068436,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2050,0.0161312716452561,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2051,0.01613409995145995,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2052,0.016136928257663802,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2053,0.016139756563867652,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2054,0.016142584870071502,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2055,0.016145413176275353,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2056,0.0161482414824792,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2057,0.01615106978868305,RCP45
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2058,0.0161538980948869,RCP45
